DEPTH,LITHOLOGY
32.8168,IGN
32.8422,IGN
32.8676,IGN
32.893,IGN
32.9184,IGN
32.9438,IGN
32.9692,IGN
32.9946,IGN
33.02,IGN
33.0454,IGN
33.0708,IGN
33.0962,IGN
33.1216,IGN
33.147,IGN
33.1724,IGN
33.1978,IGN
33.2232,IGN
33.2486,IGN
33.274,IGN
33.2994,IGN
33.3248,IGN
33.3502,IGN
33.3756,IGN
33.401,IGN
33.4264,IGN
33.4518,IGN
33.4772,IGN
33.5026,IGN
33.528,IGN
33.5534,IGN
33.5788,IGN
33.6042,IGN
33.6296,IGN
33.655,IGN
33.6804,IGN
33.7058,IGN
33.7312,IGN
33.7566,IGN
33.782,IGN
33.8074,IGN
33.8328,IGN
33.8582,IGN
33.8836,IGN
33.909,IGN
33.9344,IGN
33.9598,IGN
33.9852,IGN
34.0106,IGN
34.036,IGN
34.0614,IGN
34.0868,IGN
34.1122,IGN
34.1376,IGN
34.163,IGN
34.1884,IGN
34.2138,IGN
34.2392,IGN
34.2646,IGN
34.29,IGN
34.3154,IGN
34.3408,IGN
34.3662,IGN
34.3916,IGN
34.417,IGN
34.4424,IGN
34.4678,IGN
34.4932,IGN
34.5186,IGN
34.544,IGN
34.5694,IGN
34.5948,IGN
34.6202,IGN
34.6456,IGN
34.671,IGN
34.6964,IGN
34.7218,IGN
34.7472,IGN
34.7726,IGN
34.798,IGN
34.8234,IGN
34.8488,IGN
34.8742,IGN
34.8996,IGN
34.925,IGN
34.9504,IGN
34.9758,IGN
35.0012,IGN
35.0266,IGN
35.052,IGN
35.0774,IGN
35.1028,IGN
35.1282,IGN
35.1536,IGN
35.179,IGN
35.2044,IGN
35.2298,IGN
35.2552,IGN
35.2806,IGN
35.306,IGN
35.3314,IGN
35.3568,IGN
35.3822,IGN
35.4076,IGN
35.433,IGN
35.4584,IGN
35.4838,IGN
35.5092,IGN
35.5346,IGN
35.56,IGN
35.5854,IGN
35.6108,IGN
35.6362,IGN
35.6616,IGN
35.687,IGN
35.7124,IGN
35.7378,IGN
35.7632,IGN
35.7886,IGN
35.814,IGN
35.8394,IGN
35.8648,IGN
35.8902,IGN
35.9156,IGN
35.941,IGN
35.9664,IGN
35.9918,IGN
36.0172,IGN
36.0426,IGN
36.068,IGN
36.0934,IGN
36.1188,IGN
36.1442,IGN
