DEPTH,LITHOLOGY
3387.75,DMT
3387.9,DMT
3388.05,SS
3388.2,SS
3388.35,SS
3388.5,SS
3388.65,SS
3388.8,SS
3388.95,SS
3389.1,SS
3389.25,SS
3389.4,SS
3389.55,SS
3389.7,SS
3389.85,SS
3390,SS
3390.15,SS
3390.3,SS
3390.45,SS
3390.6,SS
3390.75,SS
3390.9,SS
3391.05,SS
3391.2,SS
3391.35,SS
3391.5,SS
3391.65,SS
3391.8,SS
3391.95,SS
3392.1,SS
3392.25,SS
3392.4,SS
3392.55,SS
3392.7,SS
3392.85,SS
3393,SS
3393.15,SS
3393.3,SS
3393.45,SS
3393.6,SS
3393.75,SS
3393.9,SS
3394.05,SS
3394.2,SS
3394.35,SS
3394.5,SS
3394.65,SS
3394.8,SS
3394.95,SS
3395.1,SS
3395.25,SS
3395.4,SS
3395.55,SS
3395.7,SS
3395.85,SS
3396,SS
3396.15,SS
3396.3,SS
3396.45,SS
3396.6,SS
3396.75,SS
3396.9,SS
3397.05,SS
3397.2,SS
3397.35,SS
3397.5,SS
3397.65,SS
3397.8,SS
3397.95,SS
3398.1,SS
3398.25,SS
3398.4,SS
3398.55,SS
3398.7,SS
3398.85,SS
3399,SS
3399.15,SS
3399.3,SS
3399.45,SS
3399.6,SS
3399.75,SS
3399.9,SS
3400.05,SS
3400.2,SS
3400.35,SS
3400.5,SS
3400.65,SS
3400.8,SS
3400.95,SS
3401.1,SS
3401.25,SS
3401.4,SS
3401.55,SS
3401.7,SS
3401.85,SS
3402,DMT
3402.15,DMT
3402.3,DMT
3402.45,DMT
3402.6,DMT
3402.75,DMT
3402.9,DMT
3403.05,DMT
3403.2,DMT
3403.35,DMT
3403.5,DMT
3403.65,DMT
3403.8,DMT
3403.95,DMT
3404.1,DMT
3404.25,DMT
3404.4,DMT
3404.55,DMT
3404.7,DMT
3404.85,DMT
3405,DMT
3405.15,DMT
3405.3,DMT
3405.45,DMT
3405.6,DMT
3405.75,DMT
3405.9,DMT
3406.05,SS
3406.2,SS
3406.35,SS
3406.5,SS
3406.65,SS
3406.8,SS
3406.95,SS
3407.1,SS
3407.25,SS
3407.4,SS
3407.55,SS
3407.7,SS
3407.85,SS
