DEPTH,LITHOLOGY
4050.67008,SH
4050.75136,SH
4050.83264,SH
4050.91392,SH
4050.9952,SH
4051.07648,SS
4051.15776,SS
4051.23904,SS
4051.32032,SS
4051.4016,SS
4051.48288,SS
4051.56416,SS
4051.64544,SS
4051.72672,SS
4051.808,SS
4051.88928,SS
4051.97056,SS
4052.05184,SS
4052.13312,SS
4052.2144,SS
4052.29568,SS
4052.37696,SS
4052.45824,SS
4052.53952,SS
4052.6208,SS
4052.70208,SS
4052.78336,SS
4052.86464,SS
4052.94592,SS
4053.0272,SS
4053.10848,SS
4053.18976,SS
4053.27104,SS
4053.35232,SS
4053.4336,SS
4053.51488,SS
4053.59616,SS
4053.67744,SS
4053.75872,SS
4053.84,SS
4053.92128,SS
4054.00256,SS
4054.08384,SS
4054.16512,SS
4054.2464,SS
4054.32768,SS
4054.40896,SS
4054.49024,SS
4054.57152,SS
4054.6528,SS
4054.73408,SS
4054.81536,SS
4054.89664,SS
4054.97792,SS
4055.0592,SS
4055.14048,SS
4055.22176,SS
4055.30304,SS
4055.38432,SS
4055.4656,SS
4055.54688,SS
4055.62816,SS
4055.70944,SS
4055.79072,SS
4055.872,SS
4055.95328,SS
4056.03456,SS
4056.11584,SS
4056.19712,SS
4056.2784,SS
4056.35968,SS
4056.44096,SS
4056.52224,SS
4056.60352,SS
4056.6848,SS
4056.76608,SS
4056.84736,SS
4056.92864,SS
4057.00992,SS
4057.0912,SS
4057.17248,SS
4057.25376,SS
4057.33504,SS
4057.41632,SS
4057.4976,SS
4057.57888,SS
4057.66016,SS
4057.74144,SS
4057.82272,SS
4057.904,SS
4057.98528,SS
4058.06656,SS
4058.14784,SS
4058.22912,SS
4058.3104,SS
4058.39168,SS
4058.47296,SS
4058.55424,SS
4058.63552,SS
4058.7168,SS
4058.79808,SS
4058.87936,SS
4058.96064,SS
4059.04192,SS
4059.1232,SS
4059.20448,SS
4059.28576,SS
4059.36704,SS
4059.44832,SS
4059.5296,SS
4059.61088,SS
4059.69216,SS
4059.77344,SS
4059.85472,SS
4059.936,SS
4060.01728,SS
4060.09856,SS
4060.17984,SS
4060.26112,SS
4060.3424,SS
4060.42368,SS
4060.50496,SS
4060.58624,SS
4060.66752,SS
4060.7488,SS
4060.83008,SS
4060.91136,SS
4060.99264,SS
4061.07392,SS
4061.1552,SS
4061.23648,SS
4061.31776,SS
4061.39904,SS
4061.48032,SS
4061.5616,SS
4061.64288,SS
4061.72416,SS
4061.80544,SS
4061.88672,SS
4061.968,SS
4062.04928,SS
4062.13056,SS
4062.21184,SS
4062.29312,SS
4062.3744,SS
4062.45568,SS
4062.53696,SS
4062.61824,SS
4062.69952,SS
4062.7808,SS
4062.86208,SS
4062.94336,SS
4063.02464,SS
4063.10592,SS
4063.1872,SS
4063.26848,SS
4063.34976,SS
4063.43104,SS
4063.51232,SS
4063.5936,SS
4063.67488,SS
4063.75616,SS
4063.83744,SS
4063.91872,SS
4064,SS
4064.08128,SS
4064.16256,SS
4064.24384,SS
4064.32512,SS
4064.4064,SS
4064.48768,SS
4064.56896,SS
4064.65024,SS
4064.73152,SS
4064.8128,SS
4064.89408,SS
4064.97536,SS
4065.05664,SS
4065.13792,SS
4065.2192,SS
4065.30048,SS
4065.38176,SS
4065.46304,SS
4065.54432,SS
4065.6256,SS
4065.70688,SS
4065.78816,SS
4065.86944,SS
4065.95072,SS
4066.032,SS
4066.11328,SS
4066.19456,SS
4066.27584,SS
4066.35712,SS
4066.4384,SS
4066.51968,SS
4066.60096,SS
4066.68224,SS
4066.76352,SS
4066.8448,SS
4066.92608,SS
4067.00736,SS
4067.08864,SS
4067.16992,SS
4067.2512,SS
4067.33248,SS
4067.41376,SS
4067.49504,SS
4067.57632,SS
4067.6576,SS
4067.73888,SS
4067.82016,SS
4067.90144,SS
4067.98272,SS
4068.064,SS
4068.14528,SS
4068.22656,SS
4068.30784,SS
4068.38912,SS
4068.4704,SS
4068.55168,SS
4068.63296,SS
4068.71424,SS
4068.79552,SS
4068.8768,SS
4068.95808,SS
4069.03936,SS
4069.12064,SS
4069.20192,SS
4069.2832,SS
4069.36448,SS
4069.44576,SS
4069.52704,SS
4069.60832,SS
4069.6896,SS
4069.77088,SS
4069.85216,SS
4069.93344,SS
4070.01472,SS
4070.096,SS
4070.17728,SS
4070.25856,SS
4070.33984,SS
4070.42112,SS
4070.5024,SS
4070.58368,SS
4070.66496,SS
4070.74624,SS
4070.82752,SS
4070.9088,SS
4070.99008,SS
4071.07136,SS
4071.15264,SS
4071.23392,SS
4071.3152,SS
4071.39648,SS
4071.47776,SS
4071.55904,SS
4071.64032,SS
