DEPTH,LITHOLOGY
212.1408,IGN
212.2932,IGN
212.4456,IGN
212.598,IGN
212.7504,IGN
212.9028,IGN
213.0552,IGN
213.2076,IGN
213.36,IGN
213.5124,IGN
213.6648,IGN
213.8172,IGN
213.9696,IGN
214.122,IGN
214.2744,IGN
214.4268,IGN
214.5792,IGN
214.7316,IGN
214.884,IGN
215.0364,IGN
215.1888,IGN
215.3412,IGN
215.4936,IGN
215.646,IGN
215.7984,IGN
215.9508,IGN
216.1032,IGN
216.2556,IGN
216.408,IGN
216.5604,IGN
216.7128,IGN
216.8652,IGN
217.0176,IGN
217.17,IGN
217.3224,IGN
217.4748,IGN
217.6272,IGN
217.7796,IGN
217.932,IGN
218.0844,IGN
218.2368,IGN
218.3892,IGN
218.5416,IGN
218.694,IGN
218.8464,IGN
218.9988,IGN
219.1512,IGN
219.3036,IGN
219.456,IGN
219.6084,IGN
219.7608,IGN
219.9132,IGN
220.0656,IGN
220.218,IGN
220.3704,IGN
220.5228,IGN
220.6752,IGN
220.8276,IGN
220.98,IGN
221.1324,IGN
221.2848,IGN
221.4372,IGN
221.5896,IGN
221.742,IGN
221.8944,IGN
222.0468,IGN
222.1992,IGN
222.3516,IGN
222.504,IGN
222.6564,IGN
222.8088,IGN
222.9612,IGN
223.1136,IGN
223.266,IGN
223.4184,IGN
223.5708,IGN
223.7232,IGN
223.8756,IGN
224.028,IGN
224.1804,IGN
224.3328,IGN
224.4852,IGN
224.6376,IGN
224.79,IGN
224.9424,IGN
225.0948,IGN
225.2472,IGN
225.3996,IGN
225.552,IGN
225.7044,IGN
225.8568,IGN
226.0092,IGN
226.1616,IGN
226.314,IGN
226.4664,IGN
226.6188,IGN
226.7712,IGN
226.9236,IGN
227.076,IGN
227.2284,IGN
227.3808,IGN
227.5332,IGN
227.6856,IGN
227.838,IGN
227.9904,IGN
228.1428,IGN
228.2952,IGN
228.4476,IGN
228.6,IGN
228.7524,IGN
228.9048,IGN
229.0572,IGN
229.2096,IGN
229.362,IGN
229.5144,IGN
229.6668,IGN
229.8192,IGN
229.9716,IGN
230.124,IGN
230.2764,IGN
230.4288,IGN
230.5812,IGN
230.7336,IGN
230.886,IGN
231.0384,IGN
231.1908,IGN
231.3432,IGN
231.4956,IGN
231.648,IGN
231.8004,IGN
231.9528,IGN
232.1052,IGN
232.2576,IGN
232.41,IGN
232.5624,IGN
232.7148,IGN
232.8672,IGN
233.0196,IGN
233.172,IGN
233.3244,IGN
233.4768,IGN
233.6292,IGN
233.7816,IGN
233.934,IGN
234.0864,IGN
234.2388,IGN
234.3912,IGN
234.5436,IGN
234.696,IGN
234.8484,IGN
235.0008,IGN
235.1532,IGN
235.3056,IGN
235.458,IGN
235.6104,IGN
235.7628,IGN
235.9152,IGN
236.0676,IGN
236.22,IGN
236.3724,IGN
236.5248,IGN
236.6772,IGN
236.8296,IGN
236.982,IGN
237.1344,IGN
237.2868,IGN
237.4392,IGN
237.5916,IGN
237.744,IGN
237.8964,IGN
238.0488,IGN
238.2012,IGN
238.3536,IGN
238.506,IGN
238.6584,IGN
238.8108,IGN
238.9632,IGN
239.1156,IGN
239.268,IGN
239.4204,IGN
239.5728,IGN
239.7252,IGN
239.8776,IGN
240.03,IGN
240.1824,IGN
240.3348,IGN
240.4872,IGN
240.6396,IGN
240.792,IGN
240.9444,IGN
241.0968,IGN
241.2492,IGN
241.4016,IGN
241.554,IGN
241.7064,IGN
241.8588,IGN
242.0112,IGN
242.1636,IGN
242.316,IGN
242.4684,IGN
242.6208,IGN
242.7732,IGN
242.9256,IGN
243.078,IGN
243.2304,IGN
243.3828,IGN
